name	split
gecko_45750	train
gecko_130543	train
gecko_49085	train
gecko_116713	train
gecko_119175	train
gecko_57565	train
gecko_154292	train
gecko_146826	train
gecko_74038	train
gecko_127048	train
gecko_39020	train
gecko_82513	train
gecko_50367	train
gecko_61828	train
gecko_65583	train
gecko_16041	train
gecko_14770	train
gecko_109687	train
gecko_62150	train
gecko_99674	train
gecko_30788	train
gecko_91324	train
gecko_7349	train
gecko_148435	train
gecko_33725	train
gecko_91247	train
gecko_23687	train
gecko_121371	train
gecko_70609	train
gecko_118531	train
gecko_146254	train
gecko_9798	train
gecko_77503	train
gecko_1369	train
gecko_83176	train
gecko_115673	train
gecko_22506	train
gecko_135641	train
gecko_65333	train
gecko_12756	train
gecko_147133	train
gecko_144874	train
gecko_22116	train
gecko_119034	train
gecko_123725	train
gecko_81709	train
gecko_33242	train
gecko_150230	train
gecko_121614	train
gecko_94633	train
gecko_20320	train
gecko_81161	train
gecko_108468	train
gecko_4334	train
gecko_99893	train
gecko_125701	train
gecko_119199	train
gecko_87776	train
gecko_27011	train
gecko_88255	train
gecko_2795	train
gecko_111669	train
gecko_100068	train
gecko_72275	train
gecko_139176	train
gecko_163334	train
gecko_164320	train
gecko_48736	train
gecko_89613	train
gecko_159051	train
gecko_161779	train
gecko_151627	train
gecko_155206	train
gecko_143670	train
gecko_106572	train
gecko_145410	train
gecko_127682	train
gecko_59388	train
gecko_82019	train
gecko_137169	train
gecko_61324	train
gecko_74754	train
gecko_151143	train
gecko_116357	train
gecko_153429	train
gecko_89463	train
gecko_11947	train
gecko_23159	train
gecko_149667	train
gecko_55905	train
gecko_56459	train
gecko_101019	train
gecko_30202	train
gecko_147493	train
gecko_156257	train
gecko_59523	train
gecko_157164	train
gecko_155660	train
gecko_35207	train
gecko_111716	train
gecko_79866	train
gecko_120248	train
gecko_40077	train
gecko_46392	train
gecko_94598	train
gecko_28770	train
gecko_84673	train
gecko_63071	train
gecko_80890	train
gecko_64827	train
gecko_4237	train
gecko_110914	train
gecko_78587	train
gecko_105509	train
gecko_4773	train
gecko_83972	train
gecko_142958	train
gecko_158124	train
gecko_145649	train
gecko_113377	train
gecko_47191	train
gecko_90109	train
gecko_27140	train
gecko_68707	train
gecko_132934	train
gecko_19180	train
gecko_156926	train
gecko_54417	train
gecko_49650	train
gecko_81328	train
gecko_52110	train
gecko_4014	train
gecko_37879	train
gecko_152975	train
gecko_127888	train
gecko_32785	train
gecko_70226	train
gecko_15436	train
gecko_53536	train
gecko_77636	train
gecko_24370	train
gecko_117124	train
gecko_94800	train
gecko_79164	train
gecko_20412	train
gecko_36313	train
gecko_13382	train
gecko_137734	train
gecko_31148	train
gecko_164497	train
gecko_141413	train
gecko_161788	train
gecko_147043	train
gecko_117416	train
gecko_162080	train
gecko_23543	train
gecko_54205	train
gecko_95485	train
gecko_43547	train
gecko_102456	train
gecko_102405	train
gecko_69165	train
gecko_22664	train
gecko_131198	train
gecko_147263	train
gecko_139851	train
gecko_5878	train
gecko_150985	train
gecko_163640	train
gecko_129327	train
gecko_133500	train
gecko_27739	train
gecko_45937	train
gecko_127045	train
gecko_79259	train
gecko_103066	train
gecko_17738	train
gecko_153748	train
gecko_130800	train
gecko_5426	train
gecko_116078	train
gecko_74626	train
gecko_156732	train
gecko_160712	train
gecko_21168	train
gecko_131838	train
gecko_32475	train
gecko_134532	train
gecko_59285	train
gecko_106208	train
gecko_163954	train
gecko_100296	train
gecko_137047	train
gecko_91359	train
gecko_159885	train
gecko_20584	train
gecko_45472	train
gecko_72950	train
gecko_67302	train
gecko_161102	train
gecko_147774	train
gecko_14520	train
gecko_141204	train
gecko_79776	train
gecko_89339	train
gecko_138585	train
gecko_90500	train
gecko_163572	train
gecko_101637	train
gecko_92956	train
gecko_4729	train
gecko_142766	train
gecko_10644	train
gecko_89135	train
gecko_97128	train
gecko_67521	train
gecko_157705	train
gecko_73126	train
gecko_111060	train
gecko_22476	train
gecko_144833	train
gecko_103472	train
gecko_121130	train
gecko_72359	train
gecko_44403	train
gecko_97151	train
gecko_108655	train
gecko_40413	train
gecko_105948	train
gecko_136243	train
gecko_66722	train
gecko_12577	train
gecko_129846	train
gecko_75342	train
gecko_52261	train
gecko_68613	train
gecko_162778	train
gecko_37199	train
gecko_141251	train
gecko_151866	train
gecko_49471	train
gecko_132445	train
gecko_118410	train
gecko_109119	train
gecko_33901	train
gecko_92913	train
gecko_127221	train
gecko_59804	train
gecko_24493	train
gecko_122066	train
gecko_12965	train
gecko_45124	train
gecko_73553	train
gecko_125472	train
gecko_130266	train
gecko_133734	train
gecko_20007	train
gecko_62439	train
gecko_58500	train
gecko_88139	train
gecko_73214	train
gecko_48467	train
gecko_5750	train
gecko_64036	train
gecko_57155	train
gecko_14260	train
gecko_47020	train
gecko_1141	train
gecko_100647	train
gecko_33342	train
gecko_90077	train
gecko_101035	train
gecko_54959	train
gecko_12602	train
gecko_93578	train
gecko_114649	train
gecko_151135	train
gecko_139520	train
gecko_119204	train
gecko_102660	train
gecko_98053	train
gecko_69710	train
gecko_99676	train
gecko_128714	train
gecko_42914	train
gecko_55944	train
gecko_127832	train
gecko_4532	train
gecko_101258	train
gecko_20353	train
gecko_142738	train
gecko_74087	train
gecko_7973	train
gecko_28746	train
gecko_14055	train
gecko_78674	train
gecko_81632	train
gecko_63815	train
gecko_53364	train
gecko_83493	train
gecko_153146	train
gecko_154412	train
gecko_116866	train
gecko_140384	train
gecko_100462	train
gecko_151408	train
gecko_37587	train
gecko_64628	train
gecko_85695	train
gecko_99993	train
gecko_127249	train
gecko_130028	train
gecko_150732	train
gecko_45162	train
gecko_104772	train
gecko_96555	train
gecko_64137	train
gecko_66626	train
gecko_162281	train
gecko_14918	train
gecko_82393	train
gecko_85967	train
gecko_36394	train
gecko_48015	train
gecko_104745	train
gecko_160190	train
gecko_86287	train
gecko_261	train
gecko_143182	train
gecko_162157	train
gecko_86142	train
gecko_140625	train
gecko_102376	train
gecko_100054	train
gecko_70174	train
gecko_133105	train
gecko_94805	train
gecko_138572	train
gecko_146328	train
gecko_60194	train
gecko_137400	train
gecko_68395	train
gecko_12487	train
gecko_106456	train
gecko_58581	train
gecko_103732	train
gecko_98899	train
gecko_68669	train
gecko_130750	train
gecko_50723	train
gecko_84051	train
gecko_17074	train
gecko_39658	train
gecko_75970	train
gecko_133490	train
gecko_53169	train
gecko_21566	train
gecko_65871	train
gecko_93150	train
gecko_11819	train
gecko_50574	train
gecko_46116	train
gecko_116195	train
gecko_59851	train
gecko_38406	train
gecko_111857	train
gecko_97187	train
gecko_67966	train
gecko_139994	train
gecko_27334	train
gecko_107464	train
gecko_46506	train
gecko_135097	train
gecko_20246	train
gecko_129306	train
gecko_95315	train
gecko_120945	train
gecko_153489	train
gecko_123560	train
gecko_138546	train
gecko_19806	train
gecko_79483	train
gecko_138004	train
gecko_33637	train
gecko_31368	train
gecko_111754	train
gecko_18146	train
gecko_143301	train
gecko_53510	train
gecko_63647	train
gecko_117995	train
gecko_56221	train
gecko_149355	train
gecko_116614	train
gecko_117341	train
gecko_55029	train
gecko_119669	train
gecko_60583	train
gecko_29823	train
gecko_34786	train
gecko_7626	train
gecko_126442	train
gecko_163205	train
gecko_94305	train
gecko_90799	train
gecko_136345	train
gecko_27613	train
gecko_149183	train
gecko_10159	train
gecko_14668	train
gecko_70425	train
gecko_72353	train
gecko_68667	train
gecko_17693	train
gecko_144162	train
gecko_84155	train
gecko_102427	train
gecko_60972	train
gecko_58216	train
gecko_161455	train
gecko_7263	train
gecko_58705	train
gecko_62077	train
gecko_128303	train
gecko_126750	train
gecko_91924	train
gecko_108193	train
gecko_13979	train
gecko_95612	train
gecko_28906	train
gecko_82745	train
gecko_166125	train
gecko_55056	train
gecko_87203	train
gecko_61839	train
gecko_2059	train
gecko_55537	train
gecko_76855	train
gecko_46987	train
gecko_99066	train
gecko_129685	train
gecko_80343	train
gecko_44492	train
gecko_114287	train
gecko_97413	train
gecko_115945	train
gecko_149063	train
gecko_82386	train
gecko_147853	train
gecko_160503	train
gecko_1499	train
gecko_3817	train
gecko_17921	train
gecko_131805	train
gecko_164475	train
gecko_73830	train
gecko_128642	train
gecko_61392	train
gecko_98560	train
gecko_134885	train
gecko_62860	train
gecko_61616	train
gecko_25214	train
gecko_119896	train
gecko_105802	train
gecko_120388	train
gecko_121535	train
gecko_52947	train
gecko_139665	train
gecko_66268	train
gecko_16307	train
gecko_78945	train
gecko_60958	train
gecko_68068	train
gecko_86361	train
gecko_42548	train
gecko_85743	train
gecko_25582	train
gecko_91838	train
gecko_72134	train
gecko_138467	train
gecko_96819	train
gecko_133103	train
gecko_138438	train
gecko_31510	train
gecko_96123	train
gecko_8430	train
gecko_159306	train
gecko_94749	train
gecko_142235	train
gecko_41750	train
gecko_52907	train
gecko_159159	train
gecko_48794	train
gecko_32704	train
gecko_5793	train
gecko_30601	train
gecko_55007	train
gecko_146420	train
gecko_157285	train
gecko_136315	train
gecko_90319	train
gecko_51862	train
gecko_128990	train
gecko_24691	train
gecko_850	train
gecko_127862	train
gecko_154682	train
gecko_126357	train
gecko_82442	train
gecko_35051	train
gecko_6848	train
gecko_101352	train
gecko_78468	train
gecko_39792	train
gecko_112250	train
gecko_90509	train
gecko_3199	train
gecko_3128	train
gecko_13559	train
gecko_135623	train
gecko_165101	train
gecko_64245	train
gecko_19394	train
gecko_12416	train
gecko_76405	train
gecko_67427	train
gecko_102953	train
gecko_765	train
gecko_128843	train
gecko_27976	train
gecko_2244	train
gecko_122614	train
gecko_160877	train
gecko_139923	train
gecko_9381	train
gecko_37917	train
gecko_64120	train
gecko_124289	train
gecko_41061	train
gecko_73505	train
gecko_50447	train
gecko_121223	train
gecko_99752	train
gecko_43298	train
gecko_3566	train
gecko_109351	train
gecko_49960	train
gecko_67905	train
gecko_13755	train
gecko_87336	train
gecko_25811	train
gecko_87953	train
gecko_18253	train
gecko_123022	train
gecko_18905	train
gecko_45122	train
gecko_36026	train
gecko_15319	train
gecko_123418	train
gecko_94956	train
gecko_11159	train
gecko_147667	train
gecko_110171	train
gecko_158696	train
gecko_142309	train
gecko_131071	train
gecko_8155	train
gecko_75722	train
gecko_127461	train
gecko_18459	train
gecko_4766	train
gecko_104581	train
gecko_70313	train
gecko_51141	train
gecko_94580	train
gecko_70611	train
gecko_52964	train
gecko_15684	train
gecko_91251	train
gecko_149886	train
gecko_67151	train
gecko_66551	train
gecko_129004	train
gecko_46322	train
gecko_84270	train
gecko_128320	train
gecko_131298	train
gecko_29454	train
gecko_123215	train
gecko_11914	train
gecko_126215	train
gecko_16861	train
gecko_101984	train
gecko_2980	train
gecko_114438	train
gecko_93665	train
gecko_162392	train
gecko_12261	train
gecko_142781	train
gecko_59521	train
gecko_153148	train
gecko_26906	train
gecko_11399	train
gecko_64915	train
gecko_147241	train
gecko_71654	train
gecko_57449	train
gecko_82116	train
gecko_104493	train
gecko_45878	train
gecko_158745	train
gecko_62280	train
gecko_127144	train
gecko_8578	train
gecko_124199	train
gecko_158065	train
gecko_81913	train
gecko_114346	train
gecko_83453	train
gecko_84931	train
gecko_124273	train
gecko_13588	train
gecko_85249	train
gecko_6150	train
gecko_32967	train
gecko_37545	train
gecko_92249	train
gecko_4877	train
gecko_5374	train
gecko_19145	train
gecko_134904	train
gecko_125355	train
gecko_70176	train
gecko_76225	train
gecko_156519	train
gecko_133510	train
gecko_87065	train
gecko_25334	train
gecko_154045	train
gecko_108089	train
gecko_27304	train
gecko_82046	train
gecko_9239	train
gecko_45759	train
gecko_15154	train
gecko_51025	train
gecko_34394	train
gecko_159288	train
gecko_48411	train
gecko_1428	train
gecko_53028	train
gecko_41477	train
gecko_22899	train
gecko_110890	train
gecko_102292	train
gecko_64582	train
gecko_115811	train
gecko_120097	train
gecko_116467	train
gecko_1466	train
gecko_166181	train
gecko_38152	train
gecko_72319	train
gecko_90528	train
gecko_95068	train
gecko_86769	train
gecko_102675	train
gecko_146147	train
gecko_140551	train
gecko_29347	train
gecko_124891	train
gecko_54116	train
gecko_28623	train
gecko_66514	train
gecko_92916	train
gecko_150323	train
gecko_61510	train
gecko_48528	train
gecko_116498	train
gecko_26257	train
gecko_75809	train
gecko_136658	train
gecko_156327	train
gecko_112443	train
gecko_138074	train
gecko_130616	train
gecko_145225	train
gecko_73626	train
gecko_7941	train
gecko_14313	train
gecko_44485	train
gecko_7030	train
gecko_7384	train
gecko_140642	train
gecko_78753	train
gecko_31948	train
gecko_33401	train
gecko_141375	train
gecko_54066	train
gecko_58918	train
gecko_3514	train
gecko_156991	train
gecko_98488	train
gecko_14886	train
gecko_15190	train
gecko_144186	train
gecko_42512	train
gecko_86102	train
gecko_64151	train
gecko_159105	train
gecko_162741	train
gecko_151272	train
gecko_92966	train
gecko_71789	train
gecko_29092	train
gecko_68422	train
gecko_29292	train
gecko_115907	train
gecko_61737	train
gecko_128207	train
gecko_129707	train
gecko_90023	train
gecko_100904	train
gecko_15081	train
gecko_41196	train
gecko_30793	train
gecko_44506	train
gecko_161161	train
gecko_153993	train
gecko_8629	train
gecko_19596	train
gecko_13361	train
gecko_123494	train
gecko_1099	train
gecko_160917	train
gecko_32498	train
gecko_13074	train
gecko_123684	train
gecko_81230	train
gecko_108046	train
gecko_51445	train
gecko_135722	train
gecko_75215	train
gecko_32034	train
gecko_106794	train
gecko_113066	train
gecko_116682	train
gecko_32158	train
gecko_55124	train
gecko_146231	train
gecko_38848	train
gecko_13320	train
gecko_114541	train
gecko_85094	train
gecko_61710	train
gecko_48117	train
gecko_14021	train
gecko_49180	train
gecko_100848	train
gecko_29219	train
gecko_84523	train
gecko_65872	train
gecko_85795	train
gecko_88037	train
gecko_109568	train
gecko_26212	train
gecko_104200	train
gecko_33015	train
gecko_1662	train
gecko_12376	train
gecko_110354	train
gecko_163251	train
