	dataset	spec	ionization	formula	smiles	inchikey	instrument
18654	atmomaccs	msg-train_18654	[M]+	C31H51NO4	CCCCCCCCC=CCCCCCCCCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O	KSRKOXQCLHLMKR-UHFFFAOYSA-N	simulated
18655	atmomaccs	msg-train_18655	[M]+	C32H52N2O	CCCCCCCCC=CCCCCCCCCCCCC(=O)NCCc1c[nH]c2ccccc12	KRDPMGYHYIXIEY-UHFFFAOYSA-N	simulated
18656	atmomaccs	msg-train_18656	[M]+	C27H53NO	CCCCCCCCC=CCCCCCCCCCCCC(=O)NCCCCC	IZINYMNMMCHHLT-UHFFFAOYSA-N	simulated
18657	atmomaccs	msg-train_18657	[M]+	C31H47NO3	CCC=CCC=CCC=CCCCCCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)O	CPAMEIMCYFPFMJ-UHFFFAOYSA-N	simulated
18658	atmomaccs	msg-train_18658	[M]+	C28H48N4O3	CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O	VTICUPZDQNKRLC-UHFFFAOYSA-N	simulated
18659	atmomaccs	msg-train_18659	[M]+	C28H47NO3	CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)NC(CC(C)C)C(=O)O	OJUADKOQZOWCCK-UHFFFAOYSA-N	simulated
18660	atmomaccs	msg-train_18660	[M]+	C27H45NO3S	CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)NC(CCSC)C(=O)O	AFZANLUNFICYLE-UHFFFAOYSA-N	simulated
18661	atmomaccs	msg-train_18661	[M]+	C31H45NO3	CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)NC(Cc1ccccc1)C(=O)O	OAXOABBRBLVFBQ-UHFFFAOYSA-N	simulated
18662	atmomaccs	msg-train_18662	[M]+	C31H45NO4	CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O	IFBIFRKEMNIQFG-UHFFFAOYSA-N	simulated
18663	atmomaccs	msg-train_18663	[M]+	C28H46N4O3	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O	WVRHDRHUTYLDRN-UHFFFAOYSA-N	simulated
18664	atmomaccs	msg-train_18664	[M]+	C27H41NO5	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)NC(CCC(=O)O)C(=O)O	PKRCKVNMQPFBLA-UHFFFAOYSA-N	simulated
18665	atmomaccs	msg-train_18665	[M]+	C28H41N3O3	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)NC(Cc1ncc[nH]1)C(=O)O	PQKVAEIDVBDDOC-UHFFFAOYSA-N	simulated
18666	atmomaccs	msg-train_18666	[M]+	C28H45NO3	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)NC(CC(C)C)C(=O)O	ZWDZITWYWFXKLY-UHFFFAOYSA-N	simulated
18667	atmomaccs	msg-train_18667	[M]+	C28H46N2O3	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)NC(CCCCN)C(=O)O	WCTBMMVIODUUSB-UHFFFAOYSA-N	simulated
18668	atmomaccs	msg-train_18668	[M]+	C31H43NO3	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)NC(Cc1ccccc1)C(=O)O	QJWDRLWOTPMYTQ-UHFFFAOYSA-N	simulated
18669	atmomaccs	msg-train_18669	[M]+	C24H39NO4S	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)NCCS(=O)(=O)O	MVPOQOZQDOSPHW-UHFFFAOYSA-N	simulated
18670	atmomaccs	msg-train_18670	[M]+	C33H44N2O3	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	IHGOKTMGFRASPC-UHFFFAOYSA-N	simulated
18671	atmomaccs	msg-train_18671	[M]+	C31H43NO4	CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O	TVLAZBUVIJEOCM-UHFFFAOYSA-N	simulated
18672	atmomaccs	msg-train_18672	[M]+	C28H44N4O3	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)NC(CCCN=C(N)N)C(=O)O	XAZNYOKLCQXNOJ-UHFFFAOYSA-N	simulated
18673	atmomaccs	msg-train_18673	[M]+	C27H40N2O4	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)NC(CCC(N)=O)C(=O)O	WBPJNGNLQDHVDT-UHFFFAOYSA-N	simulated
18674	atmomaccs	msg-train_18674	[M]+	C28H39N3O3	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)NC(Cc1ncc[nH]1)C(=O)O	YEFQSTRQPFRHMY-UHFFFAOYSA-N	simulated
18675	atmomaccs	msg-train_18675	[M]+	C28H43NO3	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)NC(CC(C)C)C(=O)O	VWFVMRLYMAHHNE-UHFFFAOYSA-N	simulated
18676	atmomaccs	msg-train_18676	[M]+	C28H44N2O3	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)NC(CCCCN)C(=O)O	BHNFJIKHRDWGLL-UHFFFAOYSA-N	simulated
18677	atmomaccs	msg-train_18677	[M]+	C27H41NO3S	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)NC(CCSC)C(=O)O	NNFVDMIEKRJDHE-UHFFFAOYSA-N	simulated
18678	atmomaccs	msg-train_18678	[M]+	C31H41NO3	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)NC(Cc1ccccc1)C(=O)O	FUOZUQXXOVQAMJ-UHFFFAOYSA-N	simulated
18679	atmomaccs	msg-train_18679	[M]+	C24H37NO4S	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)NCCS(=O)(=O)O	FBJVDBBEYCMTHK-UHFFFAOYSA-N	simulated
18680	atmomaccs	msg-train_18680	[M]+	C33H42N2O3	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	NZXJGDADEBTMSQ-UHFFFAOYSA-N	simulated
18681	atmomaccs	msg-train_18681	[M]+	C31H41NO4	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O	DZRWKHUQGYJQQB-UHFFFAOYSA-N	simulated
18682	atmomaccs	msg-train_18682	[M]+	C32H42N2O	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)NCCc1c[nH]c2ccccc12	LQPPUQBWMKLHRS-UHFFFAOYSA-N	simulated
18683	atmomaccs	msg-train_18683	[M]+	C31H63N3O	CCCCCCCCC=CCCCCCCCCCCCCCC(=O)NCCCCNCCCN	IVFUACZWZLWJMU-UHFFFAOYSA-N	simulated
18684	atmomaccs	msg-train_18684	[M]+	C29H57NO	CCCCCCCCC=CCCCCCCCCCCCCCC(=O)NCCCCC	QCXNPOFPPXDBQW-UHFFFAOYSA-N	simulated
18685	atmomaccs	msg-train_18685	[M]+	C10H19N3O4	CCCC(=O)NC(CCCNC(N)=O)C(=O)O	WMUDYBJGSZFSAH-UHFFFAOYSA-N	simulated
18686	atmomaccs	msg-train_18686	[M]+	C10H15N3O3	CCCC(=O)NC(Cc1ncc[nH]1)C(=O)O	FUKPDBRVAJVMSL-UHFFFAOYSA-N	simulated
18687	atmomaccs	msg-train_18687	[M]+	C10H20N2O3	CCCC(=O)NC(CCCCN)C(=O)O	VAWJDJJVJBQDHP-UHFFFAOYSA-N	simulated
18688	atmomaccs	msg-train_18688	[M]+	C9H18N2O3	CCCC(=O)NC(CCCN)C(=O)O	BHHAYEAXLSSRHZ-UHFFFAOYSA-N	simulated
18689	atmomaccs	msg-train_18689	[M]+	C7H13NO4	CCCC(=O)NC(CO)C(=O)O	XWTMGTVDYWSSRN-UHFFFAOYSA-N	simulated
18690	atmomaccs	msg-train_18690	[M]+	C9H17NO3	CCCC(=O)NC(C(=O)O)C(C)C	XFBGKIUQJKBFIO-UHFFFAOYSA-N	simulated
18691	atmomaccs	msg-train_18691	[M]+	C8H15NO3	CCCC(=O)NCCCC(=O)O	WCYPPYDWDMCZIU-UHFFFAOYSA-N	simulated
18692	atmomaccs	msg-train_18692	[M]+	C9H15N3O	CCCC(=O)NCCc1ncc[nH]1	HENHNEUOKRECMW-UHFFFAOYSA-N	simulated
18693	atmomaccs	msg-train_18693	[M]+	C8H18N2O	CCCC(=O)NCCCCN	HQTYZWYSIZOPGA-UHFFFAOYSA-N	simulated
18694	atmomaccs	msg-train_18694	[M]+	C10H17NO5	CCCC(=O)NC(CCCC(=O)O)C(=O)O	GBMMXMKRSKIBGN-UHFFFAOYSA-N	simulated
18695	atmomaccs	msg-train_18695	[M]+	C11H21N3O4	CCCCC(=O)NC(CCCNC(N)=O)C(=O)O	VLSBMHGTIXKXKQ-UHFFFAOYSA-N	simulated
18696	atmomaccs	msg-train_18696	[M]+	C11H21NO3	CCCCC(=O)NC(CC(C)C)C(=O)O	CYJKKIABZJEJAR-UHFFFAOYSA-N	simulated
18697	atmomaccs	msg-train_18697	[M]+	C10H20N2O3	CCCCC(=O)NC(CCCN)C(=O)O	GBLADYDIKIDUBN-UHFFFAOYSA-N	simulated
18698	atmomaccs	msg-train_18698	[M]+	C8H15NO4	CCCCC(=O)NC(CO)C(=O)O	ZUMIJIJKDQEXER-UHFFFAOYSA-N	simulated
18699	atmomaccs	msg-train_18699	[M]+	C7H15NO4S	CCCCC(=O)NCCS(=O)(=O)O	IKYTVLYHRWKIAL-UHFFFAOYSA-N	simulated
18700	atmomaccs	msg-train_18700	[M]+	C9H17NO4	CCCCC(=O)NC(C(=O)O)C(C)O	FTOVTUIVJCPTHK-UHFFFAOYSA-N	simulated
18701	atmomaccs	msg-train_18701	[M]+	C10H19NO3	CCCCC(=O)NC(C(=O)O)C(C)C	KYADTFSCDZLZBP-UHFFFAOYSA-N	simulated
18702	atmomaccs	msg-train_18702	[M]+	C13H19NO3	CCCCC(=O)NCCc1ccc(O)c(O)c1	UTQHHIQJRVUOGB-UHFFFAOYSA-N	simulated
18703	atmomaccs	msg-train_18703	[M]+	C9H17NO3	CCCCC(=O)NCCCC(=O)O	BVAIRKQPJHMDNC-UHFFFAOYSA-N	simulated
18704	atmomaccs	msg-train_18704	[M]+	C9H20N2O	CCCCC(=O)NCCCCN	ZHMAZSZLIFVWMG-UHFFFAOYSA-N	simulated
18705	atmomaccs	msg-train_18705	[M]+	C12H27N3O	CCCCC(=O)NCCCCNCCCN	ZHKPJQRMBLDGHI-UHFFFAOYSA-N	simulated
18706	atmomaccs	msg-train_18706	[M]+	C11H19NO5	CCCCC(=O)NC(CCCC(=O)O)C(=O)O	UFXHOZGQJWKETQ-UHFFFAOYSA-N	simulated
18707	atmomaccs	msg-train_18707	[M]+	C10H17NO5	CCCCCC(=O)NC(CC(=O)O)C(=O)O	UPERFSOMCPBFSD-UHFFFAOYSA-N	simulated
18708	atmomaccs	msg-train_18708	[M]+	C11H19NO5	CCCCCC(=O)NC(CCC(=O)O)C(=O)O	URFOBMAEWASLQK-UHFFFAOYSA-N	simulated
18709	atmomaccs	msg-train_18709	[M]+	C11H22N2O3	CCCCCC(=O)NC(CCCN)C(=O)O	VKUPZDMVNXYOGJ-UHFFFAOYSA-N	simulated
18710	atmomaccs	msg-train_18710	[M]+	C9H17NO4	CCCCCC(=O)NC(CO)C(=O)O	BJCHQYVYVXBVDQ-UHFFFAOYSA-N	simulated
18711	atmomaccs	msg-train_18711	[M]+	C8H17NO4S	CCCCCC(=O)NCCS(=O)(=O)O	ADFXUGRCALOSKU-UHFFFAOYSA-N	simulated
18712	atmomaccs	msg-train_18712	[M]+	C10H19NO4	CCCCCC(=O)NC(C(=O)O)C(C)O	QDTXOTAGWQLDHL-UHFFFAOYSA-N	simulated
18713	atmomaccs	msg-train_18713	[M]+	C11H21NO3	CCCCCC(=O)NC(C(=O)O)C(C)C	CIXITHNTRDZSKC-UHFFFAOYSA-N	simulated
18714	atmomaccs	msg-train_18714	[M]+	C14H21NO3	CCCCCC(=O)NCCc1ccc(O)c(O)c1	ODJNGBZDRBDOLJ-UHFFFAOYSA-N	simulated
18715	atmomaccs	msg-train_18715	[M]+	C10H19NO3	CCCCCC(=O)NCCCC(=O)O	WUAJQJDAIPOEPU-UHFFFAOYSA-N	simulated
18716	atmomaccs	msg-train_18716	[M]+	C11H19N3O	CCCCCC(=O)NCCc1ncc[nH]1	VNJMXQMPKVZXSQ-UHFFFAOYSA-N	simulated
18717	atmomaccs	msg-train_18717	[M]+	C10H22N2O	CCCCCC(=O)NCCCCN	KWIXZEIOOKLJIC-UHFFFAOYSA-N	simulated
18718	atmomaccs	msg-train_18718	[M]+	C13H29N3O	CCCCCC(=O)NCCCCNCCCN	JIORLZJEGXULKH-UHFFFAOYSA-N	simulated
18719	atmomaccs	msg-train_18719	[M]+	C12H21NO5	CCCCCC(=O)NC(CCCC(=O)O)C(=O)O	KBQSJBFOBVSBKQ-UHFFFAOYSA-N	simulated
18720	atmomaccs	msg-train_18720	[M]+	C10H19NO3	CCCCCCC(=O)NC(C)C(=O)O	YJUFKIPTTMRNGB-UHFFFAOYSA-N	simulated
18721	atmomaccs	msg-train_18721	[M]+	C13H26N4O3	CCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O	YPCASTMKDJIXPW-UHFFFAOYSA-N	simulated
18722	atmomaccs	msg-train_18722	[M]+	C11H19NO5	CCCCCCC(=O)NC(CC(=O)O)C(=O)O	MDFDYZOUSZMODD-UHFFFAOYSA-N	simulated
18723	atmomaccs	msg-train_18723	[M]+	C13H25N3O4	CCCCCCC(=O)NC(CCCNC(N)=O)C(=O)O	LWOIGFPHXMFXHF-UHFFFAOYSA-N	simulated
18724	atmomaccs	msg-train_18724	[M]+	C12H22N2O4	CCCCCCC(=O)NC(CCC(N)=O)C(=O)O	IVVBBTVTRQYHII-UHFFFAOYSA-N	simulated
18725	atmomaccs	msg-train_18725	[M]+	C12H21NO5	CCCCCCC(=O)NC(CCC(=O)O)C(=O)O	DPJJBVHPCYIRJZ-UHFFFAOYSA-N	simulated
18726	atmomaccs	msg-train_18726	[M]+	C9H17NO3	CCCCCCC(=O)NCC(=O)O	RNFCYFVPNIXAHP-UHFFFAOYSA-N	simulated
18727	atmomaccs	msg-train_18727	[M]+	C13H21N3O3	CCCCCCC(=O)NC(Cc1ncc[nH]1)C(=O)O	RIKIPRZAYQHBIV-UHFFFAOYSA-N	simulated
18728	atmomaccs	msg-train_18728	[M]+	C13H26N2O3	CCCCCCC(=O)NC(CCCCN)C(=O)O	RKGFAOMXVFOENP-UHFFFAOYSA-N	simulated
18729	atmomaccs	msg-train_18729	[M]+	C12H23NO3S	CCCCCCC(=O)NC(CCSC)C(=O)O	OVCZDJOQWSUGCG-UHFFFAOYSA-N	simulated
18730	atmomaccs	msg-train_18730	[M]+	C12H24N2O3	CCCCCCC(=O)NC(CCCN)C(=O)O	CPMMZCNAKNTGCG-UHFFFAOYSA-N	simulated
18731	atmomaccs	msg-train_18731	[M]+	C9H19NO4S	CCCCCCC(=O)NCCS(=O)(=O)O	YWMTYMZSKPQFCZ-UHFFFAOYSA-N	simulated
18732	atmomaccs	msg-train_18732	[M]+	C12H23NO3	CCCCCCC(=O)NC(C(=O)O)C(C)C	RNOLUOAZTQYMDT-UHFFFAOYSA-N	simulated
18733	atmomaccs	msg-train_18733	[M]+	C11H21NO3	CCCCCCC(=O)NCCCC(=O)O	DFWZVWXMTVGCOH-UHFFFAOYSA-N	simulated
18734	atmomaccs	msg-train_18734	[M]+	C12H21N3O	CCCCCCC(=O)NCCc1ncc[nH]1	JKOKHSNKLWUGQQ-UHFFFAOYSA-N	simulated
18735	atmomaccs	msg-train_18735	[M]+	C11H24N2O	CCCCCCC(=O)NCCCCN	CTMCQRNJZZFIBF-UHFFFAOYSA-N	simulated
18736	atmomaccs	msg-train_18736	[M]+	C14H31N3O	CCCCCCC(=O)NCCCCNCCCN	HUKFNILXBYRHTH-UHFFFAOYSA-N	simulated
18737	atmomaccs	msg-train_18737	[M]+	C13H23NO5	CCCCCCC(=O)NC(CCCC(=O)O)C(=O)O	RUHRLMHWCFNUOP-UHFFFAOYSA-N	simulated
18738	atmomaccs	msg-train_18738	[M]+	C12H25NO	CCCCCCC(=O)NCCCCC	GUDYPJBECYDZAH-UHFFFAOYSA-N	simulated
18739	atmomaccs	msg-train_18739	[M]+	C11H21NO3	CCCCCCCC(=O)NC(C)C(=O)O	PWDZZFPSEZIBRW-UHFFFAOYSA-N	simulated
18740	atmomaccs	msg-train_18740	[M]+	C12H21NO5	CCCCCCCC(=O)NC(CC(=O)O)C(=O)O	DTQDJFQIGHKOAJ-UHFFFAOYSA-N	simulated
18741	atmomaccs	msg-train_18741	[M]+	C13H24N2O4	CCCCCCCC(=O)NC(CCC(N)=O)C(=O)O	YUTPMTLNRLENJI-UHFFFAOYSA-N	simulated
18742	atmomaccs	msg-train_18742	[M]+	C13H26N2O3	CCCCCCCC(=O)NC(CCCN)C(=O)O	ASSAREUVJZAAGB-UHFFFAOYSA-N	simulated
18743	atmomaccs	msg-train_18743	[M]+	C10H21NO4S	CCCCCCCC(=O)NCCS(=O)(=O)O	GQIKWWYWUPOJPW-UHFFFAOYSA-N	simulated
18744	atmomaccs	msg-train_18744	[M]+	C12H23NO4	CCCCCCCC(=O)NC(C(=O)O)C(C)O	LHZLVRUEGMKPKV-UHFFFAOYSA-N	simulated
18745	atmomaccs	msg-train_18745	[M]+	C13H25NO3	CCCCCCCC(=O)NC(C(=O)O)C(C)C	SZUMGHGZFKDFPU-UHFFFAOYSA-N	simulated
18746	atmomaccs	msg-train_18746	[M]+	C17H25NO5	CCCCCCCC(=O)NC(Cc1ccc(O)c(O)c1)C(=O)O	MZCHSNGXJBSXAQ-UHFFFAOYSA-N	simulated
18747	atmomaccs	msg-train_18747	[M]+	C15H21NO3	CCCCCCCC(=O)Nc1ccc(C(=O)O)cc1	HCHZQSBSCGUKAA-UHFFFAOYSA-N	simulated
18748	atmomaccs	msg-train_18748	[M]+	C16H25NO3	CCCCCCCC(=O)NCCc1ccc(O)c(O)c1	MGRVMTGNRVNIEL-UHFFFAOYSA-N	simulated
18749	atmomaccs	msg-train_18749	[M]+	C18H26N2O	CCCCCCCC(=O)NCCc1c[nH]c2ccccc12	VVGFXNYHWJFNJN-UHFFFAOYSA-N	simulated
18750	atmomaccs	msg-train_18750	[M]+	C12H23NO3	CCCCCCCC(=O)NCCCC(=O)O	VPSVFGVVDYMKMK-UHFFFAOYSA-N	simulated
18751	atmomaccs	msg-train_18751	[M]+	C12H26N2O	CCCCCCCC(=O)NCCCCN	LZOQAEPIPYKRTA-UHFFFAOYSA-N	simulated
18752	atmomaccs	msg-train_18752	[M]+	C15H33N3O	CCCCCCCC(=O)NCCCCNCCCN	PRADPSQWNASSDF-UHFFFAOYSA-N	simulated
18753	atmomaccs	msg-train_18753	[M]+	C14H25NO5	CCCCCCCC(=O)NC(CCCC(=O)O)C(=O)O	DBPVCPGXCJXPRE-UHFFFAOYSA-N	simulated
18754	atmomaccs	msg-train_18754	[M]+	C12H23NO3	CCCCCCCCC(=O)NC(C)C(=O)O	XOBISHCGXXSSNP-UHFFFAOYSA-N	simulated
18755	atmomaccs	msg-train_18755	[M]+	C15H30N4O3	CCCCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O	CZJIQOGWFCTRPK-UHFFFAOYSA-N	simulated
18756	atmomaccs	msg-train_18756	[M]+	C13H23NO5	CCCCCCCCC(=O)NC(CC(=O)O)C(=O)O	WAGLTAUOVRMVJT-UHFFFAOYSA-N	simulated
18757	atmomaccs	msg-train_18757	[M]+	C15H29N3O4	CCCCCCCCC(=O)NC(CCCNC(N)=O)C(=O)O	QSCHZXPIHZERPR-UHFFFAOYSA-N	simulated
18758	atmomaccs	msg-train_18758	[M]+	C14H25NO5	CCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O	FIBNNUDKTGPHED-UHFFFAOYSA-N	simulated
18759	atmomaccs	msg-train_18759	[M]+	C11H21NO3	CCCCCCCCC(=O)NCC(=O)O	JXDFEUKNHBHUCP-UHFFFAOYSA-N	simulated
18760	atmomaccs	msg-train_18760	[M]+	C15H25N3O3	CCCCCCCCC(=O)NC(Cc1ncc[nH]1)C(=O)O	IJLNWFIGABNKSX-UHFFFAOYSA-N	simulated
18761	atmomaccs	msg-train_18761	[M]+	C15H29NO3	CCCCCCCCC(=O)NC(CC(C)C)C(=O)O	MVONDBXVTDGURD-UHFFFAOYSA-N	simulated
18762	atmomaccs	msg-train_18762	[M]+	C15H30N2O3	CCCCCCCCC(=O)NC(CCCCN)C(=O)O	KPHBQFLTOHTDJQ-UHFFFAOYSA-N	simulated
18763	atmomaccs	msg-train_18763	[M]+	C14H27NO3S	CCCCCCCCC(=O)NC(CCSC)C(=O)O	YWHRCBAUKAHJNJ-UHFFFAOYSA-N	simulated
18764	atmomaccs	msg-train_18764	[M]+	C14H28N2O3	CCCCCCCCC(=O)NC(CCCN)C(=O)O	KDDHHJIHYDPNEL-UHFFFAOYSA-N	simulated
18765	atmomaccs	msg-train_18765	[M]+	C18H27NO3	CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)O	KZSWDSPCIBSHEC-UHFFFAOYSA-N	simulated
18766	atmomaccs	msg-train_18766	[M]+	C11H23NO4S	CCCCCCCCC(=O)NCCS(=O)(=O)O	JRUSSMKXJQGCHO-UHFFFAOYSA-N	simulated
18767	atmomaccs	msg-train_18767	[M]+	C20H28N2O3	CCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	MUQJZEQOTQOMFX-UHFFFAOYSA-N	simulated
18768	atmomaccs	msg-train_18768	[M]+	C14H27NO3	CCCCCCCCC(=O)NC(C(=O)O)C(C)C	YKBRSNDIZZALLC-UHFFFAOYSA-N	simulated
18769	atmomaccs	msg-train_18769	[M]+	C18H27NO5	CCCCCCCCC(=O)NC(Cc1ccc(O)c(O)c1)C(=O)O	YAGRCZHJDUOMAR-UHFFFAOYSA-N	simulated
18770	atmomaccs	msg-train_18770	[M]+	C17H27NO3	CCCCCCCCC(=O)NCCc1ccc(O)c(O)c1	KTWNQIGDYSOLGD-UHFFFAOYSA-N	simulated
18771	atmomaccs	msg-train_18771	[M]+	C19H28N2O	CCCCCCCCC(=O)NCCc1c[nH]c2ccccc12	JHKBQGYMCOBVJV-UHFFFAOYSA-N	simulated
18772	atmomaccs	msg-train_18772	[M]+	C13H25NO3	CCCCCCCCC(=O)NCCCC(=O)O	YJDRJZHPKQHWDF-UHFFFAOYSA-N	simulated
18773	atmomaccs	msg-train_18773	[M]+	C14H25N3O	CCCCCCCCC(=O)NCCc1ncc[nH]1	AZANGMKOJSWQOR-UHFFFAOYSA-N	simulated
18774	atmomaccs	msg-train_18774	[M]+	C13H28N2O	CCCCCCCCC(=O)NCCCCN	GYODNLJLBXIXTH-UHFFFAOYSA-N	simulated
18775	atmomaccs	msg-train_18775	[M]+	C15H27NO5	CCCCCCCCC(=O)NC(CCCC(=O)O)C(=O)O	AYBQCDGZYVDRIY-UHFFFAOYSA-N	simulated
18776	atmomaccs	msg-train_18776	[M]+	C14H25NO5	CCCCCCCCCC(=O)NC(CC(=O)O)C(=O)O	WSJCTRAECJWNOS-UHFFFAOYSA-N	simulated
18777	atmomaccs	msg-train_18777	[M]+	C15H30N2O3	CCCCCCCCCC(=O)NC(CCCN)C(=O)O	WALYGZUGCXBQJI-UHFFFAOYSA-N	simulated
18778	atmomaccs	msg-train_18778	[M]+	C19H29NO5	CCCCCCCCCC(=O)NC(Cc1ccc(O)c(O)c1)C(=O)O	BBWJPDXZAXDYCQ-UHFFFAOYSA-N	simulated
18779	atmomaccs	msg-train_18779	[M]+	C15H27N3O	CCCCCCCCCC(=O)NCCc1ncc[nH]1	ZEPLTGBMEZVXSC-UHFFFAOYSA-N	simulated
18780	atmomaccs	msg-train_18780	[M]+	C14H30N2O	CCCCCCCCCC(=O)NCCCCN	QYNFONKFEPXSAN-UHFFFAOYSA-N	simulated
18781	atmomaccs	msg-train_18781	[M]+	C17H37N3O	CCCCCCCCCC(=O)NCCCCNCCCN	ZMXPEDAJFFJWQX-UHFFFAOYSA-N	simulated
18782	atmomaccs	msg-train_18782	[M]+	C14H27NO3	CCCCCCCCCCC(=O)NC(C)C(=O)O	OIWRIHPGHUCDEB-UHFFFAOYSA-N	simulated
18783	atmomaccs	msg-train_18783	[M]+	C15H27NO5	CCCCCCCCCCC(=O)NC(CC(=O)O)C(=O)O	MWHCFMRWQJHUSS-UHFFFAOYSA-N	simulated
18784	atmomaccs	msg-train_18784	[M]+	C16H29NO5	CCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O	ROSWHBDLUMOYGD-UHFFFAOYSA-N	simulated
18785	atmomaccs	msg-train_18785	[M]+	C13H25NO3	CCCCCCCCCCC(=O)NCC(=O)O	HEUQYIQQCNOXOG-UHFFFAOYSA-N	simulated
18786	atmomaccs	msg-train_18786	[M]+	C17H29N3O3	CCCCCCCCCCC(=O)NC(Cc1ncc[nH]1)C(=O)O	YBPGJGOEOLDDKH-UHFFFAOYSA-N	simulated
18787	atmomaccs	msg-train_18787	[M]+	C17H33NO3	CCCCCCCCCCC(=O)NC(CC(C)C)C(=O)O	GOXDVHRQKCOIBR-UHFFFAOYSA-N	simulated
18788	atmomaccs	msg-train_18788	[M]+	C17H34N2O3	CCCCCCCCCCC(=O)NC(CCCCN)C(=O)O	ZVUDUOUBXKJNMD-UHFFFAOYSA-N	simulated
18789	atmomaccs	msg-train_18789	[M]+	C16H31NO3S	CCCCCCCCCCC(=O)NC(CCSC)C(=O)O	KQAVRUCAIQRMDJ-UHFFFAOYSA-N	simulated
18790	atmomaccs	msg-train_18790	[M]+	C16H32N2O3	CCCCCCCCCCC(=O)NC(CCCN)C(=O)O	IGADSEWOUCWFMX-UHFFFAOYSA-N	simulated
18791	atmomaccs	msg-train_18791	[M]+	C20H31NO3	CCCCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)O	UGPDJNVVVPORCW-UHFFFAOYSA-N	simulated
18792	atmomaccs	msg-train_18792	[M]+	C14H27NO4	CCCCCCCCCCC(=O)NC(CO)C(=O)O	CHFXKRRFDSSCEU-UHFFFAOYSA-N	simulated
18793	atmomaccs	msg-train_18793	[M]+	C13H27NO4S	CCCCCCCCCCC(=O)NCCS(=O)(=O)O	QYKAWPGWVFEIID-UHFFFAOYSA-N	simulated
18794	atmomaccs	msg-train_18794	[M]+	C15H29NO4	CCCCCCCCCCC(=O)NC(C(=O)O)C(C)O	CPSCBBFKVQMHMD-UHFFFAOYSA-N	simulated
18795	atmomaccs	msg-train_18795	[M]+	C22H32N2O3	CCCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	QCQDCBGIMNCVQB-UHFFFAOYSA-N	simulated
18796	atmomaccs	msg-train_18796	[M]+	C20H31NO4	CCCCCCCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O	DWFOFHMNLLAHJK-UHFFFAOYSA-N	simulated
18797	atmomaccs	msg-train_18797	[M]+	C16H31NO3	CCCCCCCCCCC(=O)NC(C(=O)O)C(C)C	CLAZXBHGPQWFGS-UHFFFAOYSA-N	simulated
18798	atmomaccs	msg-train_18798	[M]+	C15H29NO3	CCCCCCCCCCC(=O)NCCCC(=O)O	SJRSXBYALUUTJG-UHFFFAOYSA-N	simulated
18799	atmomaccs	msg-train_18799	[M]+	C16H29N3O	CCCCCCCCCCC(=O)NCCc1ncc[nH]1	YSSFLCSHDCXLKW-UHFFFAOYSA-N	simulated
